Stress,ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC
1,69.7517048472752,111.84057971014492,6.182573204071256,4.991168671351666,5.027492458614165,0.05528023209549264,0.04462752861516975,112.0,5.9304,0.05295,8.0,107.0,117.0,0.0,0.0,99.0,127.0,2.225806451612903,23.4375,3.5549740098503038,7.915960028842145,0.4490894341176056,88.40765991571868,2.2267279611350737,2.653460005235138,70.50675814180164,0.5942028985507246,0.5873015873015873,0.7837837837837838,0.17647058823529413,51.13636363636365,51.04313285793979,51.23222737112527,52.38095238095239,0.6003541912632823,0.3996458087367179,2.7549141980842107,2.2477185780186426,0.4192338559298462,0.5807661440701538,5.125447228380726,6.032595949283429,0.44963966331885236,0.5503603366811476,4.114593633016609,4.552167214266244,1.1708656582192036,2.1034916972963633,1.4664115588998787,1.6205369852762421,-0.969269193581324,-0.44341731918722127,-0.42672876884921285,0.0005312928111403691,0.22121374373818983,0.576180453792785,2.3513752571634776,4.378694798281194,1.3230926778026912,2.0659524558736653,1.821654476822476,2.750781792583979,0.9738227394863748
0,75.2896237230951,103.4054054054054,13.644125555057098,9.003043625382915,9.064834961360981,0.13194789480844554,0.0870655029114396,99.0,11.8608,0.1198060606060606,21.25,92.0,118.4,0.0,2.7027027027027026,81.0,139.0,3.217391304347826,0.0,6.409806271515245,18.237295154462714,0.35146693724188305,367.2444178785373,2.845217839969368,3.2719253131906663,207.55631010505692,0.4864864864864865,0.4696969696969697,0.7741935483870968,0.05555555555555555,49.18414918414917,49.10792516950623,49.2836134757448,60.60606060606061,0.6728071657934763,0.3271928342065235,5.257930518115785,3.6666666666666665,0.3878522961626064,0.6121477038373937,11.357784135421735,14.268835764846118,0.4191854852431667,0.5808145147568333,8.850002649721947,10.417392152755797,1.4834739327857893,0.9958049595775016,1.7453688472925077,1.3522295760708314,0.6745953260411479,1.2468233826564141,-0.8947954541102876,0.0005993264596114745,0.06967158996348487,0.5375920871030888,1.0238110755854113,4.755089731267035,0.9284203443134962,1.4784181469268525,1.5749052335734572,2.3318722700441827,0.7552037877116291
0,65.68867977327501,118.87692307692308,10.613240098321313,7.2983302884975,7.3531759416303535,0.08927922950574418,0.06139400397985473,122.0,10.3782,0.0850672131147541,14.0,109.8,128.0,0.0,1.5384615384615385,89.0,134.0,3.4210526315789473,39.0625,5.1994805715845995,14.112040163610827,0.36844286944363513,230.5152363811581,2.7141249917797126,3.069669746227899,153.20736357222083,0.5692307692307692,0.5666666666666667,0.8529411764705882,0.16666666666666666,51.90615835777126,51.91246885070756,51.87506865540187,48.333333333333336,0.6215899090642416,0.3784100909357581,4.100909693892358,3.1997023671109215,0.3511373944311847,0.6488626055688154,8.362350081587637,11.36753177661432,0.3834852005954656,0.6165147994045344,6.585831732002006,8.350415376807058,1.2662177813583848,0.6990566837657228,1.2548693567635896,1.07069137482627,0.4658948051063643,0.8952861388075473,-0.7634664487365715,0.00040666908137134295,0.028301983850169972,0.7212815577355292,1.7609878105613015,4.8449935820595185,1.1217712247885891,1.9325647903201968,1.709086506450349,2.5065515062753865,1.0191699375894308
0,67.92613301306687,114.98507462686567,7.7840017310437375,7.691987172809551,7.748388809135041,0.06769575752595151,0.06689552707401868,115.0,8.8956,0.07735304347826087,12.0,108.0,121.80000000000001,0.0,1.4925373134328357,99.0,134.0,3.1904761904761907,31.25,5.478938270209345,9.576005610372386,0.5721527840663289,164.82787965974399,1.7477849061450543,2.924000781875859,66.94719226787686,0.6119402985074627,0.6190476190476191,0.9487179487179487,0.15,51.60493827160493,51.594435056053186,51.61139056215873,42.857142857142854,0.5134443021766963,0.4865556978233034,3.927222545651942,3.8230072737812852,0.5159968329109199,0.48400316708908003,6.878724404890804,6.662059292099035,0.5153670059135754,0.48463299408642463,5.600889499066968,5.431317456512172,1.0582879678306811,0.6840207411297776,1.3934402274448638,1.40029833839557,-0.14998304653603967,-1.183078964036669,-0.48997382602846407,0.0007376405657092919,0.057776257160403716,0.3570180614367242,2.3978952727983707,4.58760187663745,1.5140908223584681,1.9166462031279667,1.8580981147451228,2.9016958135498556,1.2675410248717731
0,68.70599076268866,113.74626865671642,10.017172049342264,8.004733448139143,8.059698583615969,0.08806593981182675,0.07037359152674486,116.0,8.8956,0.07668620689655173,11.0,108.0,121.80000000000001,0.0,1.4925373134328357,83.0,131.0,2.9130434782608696,39.0625,5.699067522794463,12.949682970802375,0.440093208122866,231.85304903402184,2.272245927778141,3.0721829215153473,117.69945758569452,0.5373134328358209,0.5538461538461539,0.9166666666666666,0.045454545454545456,52.43619489559167,52.42753198807903,52.431159060758525,53.84615384615385,0.5944667770158429,0.405533222984157,4.397551766433402,3.6321216516393955,0.4642332165517881,0.535766783448212,8.823222721908111,9.478661817149797,0.48539239581763993,0.5146076041823602,6.970929663210536,7.177650644054822,1.1104283172444074,0.41460629524018433,1.1270212183253907,1.0764498311232518,0.5588955866339997,0.23745665595523846,-0.621974479844409,4.3570227938532325e-05,0.00596439876187155,0.6548724247936373,1.504077396776274,4.6424462354539795,1.296027391326406,2.0647132239397914,1.9093296426675237,2.747775790390278,1.1770023802380751
0,67.31944148672571,115.98507462686567,7.828643090974426,7.261354744623948,7.315405082095695,0.0674969871439051,0.06260594104874592,116.0,8.8956,0.07668620689655173,11.0,110.0,123.0,0.0,0.0,98.0,133.0,2.576923076923077,31.25,5.172772540676398,9.830498188733603,0.5261963779826271,159.75291154635755,1.9004311733081067,2.9104188920159793,74.72874082807289,0.6417910447761194,0.6451612903225806,0.975,0.15,51.302083333333336,51.26690891478623,51.33489868815963,46.774193548387096,0.5043103448275863,0.49568965517241365,3.6742346141747673,3.642695536169715,0.5710597947247087,0.4289402052752913,7.428759864394376,6.438339965849727,0.5565807292829317,0.4434192707170683,5.860310278596038,5.230748143673553,1.354560645410628,1.4593032043817846,1.5306048129789,1.8496283240573321,-0.9804261321490308,-1.396357476582872,-0.2813864109113758,0.0003244047681629539,0.11390238625140955,0.3331162280508009,2.03688192726104,4.702533273498203,1.433258729186452,2.191417141829604,1.8119046511925019,3.5402007731037295,1.1770023802380751
0,66.82952247478036,116.73846153846154,11.893113715346113,8.070006195784487,8.130812938914476,0.10187828037658109,0.06912894079151181,117.0,13.343399999999999,0.11404615384615384,18.0,107.8,128.2,0.0,1.5384615384615385,91.0,140.0,3.823529411764706,39.0625,5.749352965665747,15.790904931998943,0.36409268439170744,285.21729937383634,2.7465533993650766,3.1621459733391926,173.48225448012982,0.4461538461538462,0.4426229508196722,0.6666666666666666,0.13333333333333333,51.724137931034484,51.55435617624411,51.89530139872793,47.540983606557376,0.5566218809980805,0.44337811900191937,4.2910020289785935,3.8297084310253524,0.5533884083539721,0.44661159164602793,11.746866897749479,10.552904655022052,0.5537671232500795,0.44623287674992035,8.843121064594245,7.938213379742723,1.4563800833097338,2.2312808059647216,1.7299598838664794,2.4005717906917092,-1.6581996770511616,-2.2534780437264343,-0.19944979357482412,0.0033655535071658994,0.4084979057661509,0.45999214291693846,2.028148247292285,5.016458920947621,1.238270513545399,1.9208749519423298,1.6861322685411875,2.7364209832037525,0.9265181250813006
0,67.58804958449088,115.38805970149254,6.904006794214759,7.470142589203388,7.524768735459219,0.05983293949196596,0.06473930325658091,115.0,7.412999999999999,0.06446086956521739,8.5,109.2,121.0,0.0,0.0,99.0,128.0,2.4814814814814814,23.4375,5.320814999703735,8.163231283526454,0.6518025540255407,136.45521344052486,1.5342069370915894,2.841960243043547,50.09634425707746,0.6417910447761194,0.65625,0.9285714285714286,0.2222222222222222,48.3790523690773,48.438997333022286,48.31866074616231,56.25,0.5338039641596524,0.46619603584034747,3.8888400485333565,3.6342388897391302,0.4532947377888499,0.5467052622111501,5.4960723356024666,6.035854029892557,0.47731189675693775,0.5226881032430623,4.760771368237067,4.981928651529572,1.0407702916997068,1.3976785776664298,1.2312720773885042,1.4169974896369995,-0.42180094100205423,-0.5943143529299877,-0.36711865287469514,0.00036268443576735156,0.10649311559585134,0.4258632134180522,1.580450375560848,4.437826743744327,1.4760840329275962,1.9472013484702657,1.8538849709776168,2.808964106909466,1.1770023802380751
0,65.21544443864164,119.765625,6.777043855007758,6.722386197658997,6.7748518442487535,0.0565858847645788,0.05612951293544368,120.5,6.6716999999999995,0.05536680497925311,9.25,113.6,126.0,0.0,0.0,105.0,133.0,2.4615384615384617,23.4375,4.7905436806024815,8.295582696128413,0.5774812760094901,124.84799557531608,1.7316578762695096,2.803351684141608,57.46044445598328,0.640625,0.6557377049180328,0.95,0.1,48.70317002881845,48.658412849041305,48.74880886908438,40.98360655737705,0.445732349841939,0.5542676501580612,3.1990421953675345,3.5673248312444024,0.6228636669041733,0.377136333095827,6.547015907301021,5.094435687870891,0.5785507580970907,0.4214492419029094,5.152537639755509,4.397674466662207,1.088720659133765,0.3708527449209562,1.088720659133765,1.215630681927995,0.22686241852714328,-0.5672381483378528,-0.15778863839532967,6.123054472986359e-05,0.007343652103555735,0.43961787786578377,2.6741486494265287,4.5054884298164914,1.5217154507091621,2.092244105509173,1.78826058434696,4.441290666653588,1.125
0,67.907949781853,115.02985074626865,6.846742532819467,7.262397967780632,7.31726890598017,0.059521441507578085,0.06313489864296125,114.0,7.412999999999999,0.06502631578947368,10.5,109.0,121.0,0.0,0.0,102.0,132.0,2.4814814814814814,0.0,5.174090463184048,8.244804820419132,0.6275576652063206,134.01835080771943,1.5934790624718644,2.83413437928834,52.55169542201995,0.6119402985074627,0.6307692307692307,0.975609756097561,0.0,50.899742930591266,50.894066586389094,50.90350630978902,52.307692307692314,0.5050272910083309,0.4949727089916691,3.677373644746604,3.640583216168277,0.5173272751276528,0.48267272487234736,5.930114340583362,5.728049444131401,0.513851362042354,0.4861486379576461,4.934031466026,4.7991872534972115,1.0504803491580628,0.47927435206853897,1.0799202595809274,1.264748237287757,-0.20284709088118014,-1.2028470908811801,-0.11435871352365186,0.0001799340783733994,0.01712400922876416,0.38347282960784,1.2527629684953678,4.414668251441441,1.553281270668469,1.8937175936142425,1.8659200699257985,3.5793278769530135,1.2675410248717731
0,66.34120399501954,117.8,8.744998570611662,8.495403168773098,8.560113646145163,0.07423598107480188,0.07211717460758148,119.0,8.8956,0.07475294117647059,12.0,111.8,125.2,0.0,0.0,94.0,133.0,2.9545454545454546,31.25,6.052914406916747,10.704632721693404,0.5654481161834027,203.55706320877053,1.7685088540920182,3.0156562864849876,75.72495099247169,0.6153846153846154,0.6290322580645161,0.9487179487179487,0.1875,51.5011547344111,51.64050375449815,51.36791265720929,40.32258064516129,0.4656852132496212,0.5343147867503787,4.131758532565592,4.425754352345099,0.634652884268874,0.36534711573112627,8.5278568223726,6.4703029081691605,0.5936993200170867,0.4063006799829133,6.700588427679896,5.5431092949158005,1.1172433971118614,0.5496316146229954,1.4381560954827277,1.32050857368699,-0.08145758635776978,-1.0814575863577698,-0.7140479526026443,0.0007258552815564058,0.0456755710900585,0.4321240749692348,2.525728644308255,4.693081228506793,1.4684439883196263,1.8272698263909846,1.9268175261965803,2.732273911669345,0.9265181250813006
0,67.64992613724019,115.41791044776119,7.699172040750291,7.639609699692541,7.697182604474188,0.06670690892671273,0.06619085088315017,116.0,7.412999999999999,0.0639051724137931,10.0,108.2,121.0,0.0,0.0,100.0,133.0,3.0454545454545454,31.25,5.4427300156548295,9.468140664654685,0.5748467633115094,161.89422831247995,1.739594034137581,2.9162014759682697,65.88288405843488,0.6716417910447762,0.6825396825396826,0.9767441860465116,0.10526315789473684,49.00990099009899,48.97572815255516,49.046641062307614,47.61904761904761,0.481827622014538,0.5181723779854622,3.7784815835098464,3.9183984169359496,0.5489119180782814,0.4510880819217187,7.014811925706981,6.359095949319112,0.5322467743631872,0.4677532256368128,5.63402650996443,5.281663916158093,0.9657881212593181,1.3918322845571343,0.9753351515903707,1.6617042635378851,-0.9413927611376849,-1.9348779995533811,-0.00685932524843702,0.0025500345972894393,0.20356431618853096,0.3917707888221331,2.159484249353372,4.627229071145713,1.4323573543824064,1.9521735024794198,1.8668486430937332,3.8843033550923525,1.086463735604377
0,66.39708519936963,117.76923076923077,7.901283975502871,7.094231811831356,7.142661207630117,0.06709124211726801,0.06023841512332307,119.0,7.412999999999999,0.06229411764705882,9.0,111.8,124.0,0.0,0.0,97.0,137.0,2.5,31.25,5.0506241756333505,9.842957104625219,0.5131206122253703,156.17823784347706,1.9488595394035446,2.900590628344723,76.73016339715501,0.6153846153846154,0.6290322580645161,0.9230769230769231,0.15,47.272727272727295,47.16003889002623,47.38461856201677,50.0,0.48494256442098715,0.5150574355790127,3.520912580116893,3.6285901761795403,0.42441675167771487,0.5755832483222849,6.412418391138859,7.467576242695898,0.4370528096089283,0.5629471903910716,5.1728104073047785,5.8707478913313444,1.1558989635854267,0.6461204521267749,1.1900989002719053,1.4342646975926892,-0.6010964623028467,-1.6010964623028467,-0.12210483120123217,0.00042925188156186866,0.03413349113867035,0.3378428500341286,2.9444389791664403,4.543306805529722,1.4320558518653546,2.1788294358102314,1.8586171590030944,2.841278938037547,1.111821750097561
0,64.76750262921752,120.5625,8.232485015097781,7.097954098256228,7.154895130018089,0.0682839607265757,0.05887364726391894,122.0,7.412999999999999,0.060762295081967205,9.0,115.0,127.0,0.0,1.5625,93.0,135.0,2.4615384615384617,39.0625,5.0592748651143955,10.584758966354977,0.47797733337111914,168.23607219303815,2.0921494183565463,2.932889230286737,88.57958925961522,0.625,0.6271186440677966,0.8918918918918919,0.1111111111111111,50.276243093922666,50.25255414594388,50.29592971424871,50.847457627118644,0.5387523629489603,0.4612476370510396,3.713532358906431,3.436051747704511,0.4375850362158023,0.5624149637841974,7.001840347533122,7.937969143520859,0.45639985787456583,0.5436001421254343,5.604288127540728,6.116281784564562,1.2630356777396592,0.48628016888649994,1.4435283960559355,1.40354600830063,-0.08924823889389799,-1.089248238893898,-0.582220888930878,0.0006656985609877942,0.03496051172260503,0.4888191646010247,1.9459101490553135,4.410178031846025,1.383578825990666,1.7937866905962694,1.8580160172713718,2.6161190517531603,1.125
0,66.00796812013375,118.16923076923077,8.699082621836538,8.496322733983215,8.56296705365055,0.07361546288495964,0.0718996195428862,119.0,8.8956,0.07475294117647059,12.0,112.0,127.0,0.0,0.0,100.0,135.0,3.4210526315789473,31.25,6.054932070713294,10.750392203993423,0.5632289460531572,204.49535925227784,1.7754769299545563,3.017653566686587,76.34829338461455,0.6153846153846154,0.6229508196721311,0.9736842105263158,0.08695652173913043,49.33333333333333,49.30109418333111,49.36557959243856,42.62295081967213,0.46363636363636357,0.5363636363636366,4.12310562561766,4.43471156521669,0.5716264590155843,0.42837354098441566,8.127939648692509,7.036158725248802,0.5456168736620716,0.45438312633792854,6.444509404632276,5.881079674411898,1.009291672535755,1.0746131648980957,1.301107024592274,1.546598254984803,-0.9679862967721036,-2.0142388837171334,-0.2715538591826125,0.0013515223116884543,0.11554122875068458,0.26883575898614076,2.0794415416798357,4.653233682879363,1.5533578500838632,2.050141350055799,1.8644495696737455,3.9783922808832517,1.3897771876219511
